Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Pillar.Commands\Pillar.Commands.csproj,File,src\Pillar.Commands\Pillar.Commands.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Pillar.Core\Pillar.Core.csproj,File,src\Pillar.Core\Pillar.Core.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Pillar.Geometry\Pillar.Geometry.csproj,File,src\Pillar.Geometry\Pillar.Geometry.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Pillar.Rendering.csproj,,,HelixToolkit.Wpf.SharpDX 3.1.2,,,,,"HelixToolkit.Wpf.SharpDX, 3.1.2  Recommendation:  No supported version found"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Pillar.Rendering.csproj,,,,,,,,Current target framework: net8.0-windows Recommended target framework: net10.0-windows
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,50,12,T:System.Windows.Visibility,,,,,_snapMarker.Visibility = Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,50,12,T:System.Windows.Visibility,,,,,_snapMarker.Visibility = Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,50,12,F:System.Windows.Visibility.Hidden,,,,,_snapMarker.Visibility = Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,50,12,T:System.Windows.Visibility,,,,,_snapMarker.Visibility = Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,45,12,T:System.Windows.Visibility,,,,,_snapMarker.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,45,12,T:System.Windows.Visibility,,,,,_snapMarker.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,45,12,F:System.Windows.Visibility.Visible,,,,,_snapMarker.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,45,12,T:System.Windows.Visibility,,,,,_snapMarker.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,43,12,T:System.Windows.Media.Media3D.TranslateTransform3D,,,,,"_snapMarker.Transform = new TranslateTransform3D(position.X, position.Y, position.Z);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,43,12,"M:System.Windows.Media.Media3D.TranslateTransform3D.#ctor(System.Double,System.Double,System.Double)",,,,,"_snapMarker.Transform = new TranslateTransform3D(position.X, position.Y, position.Z);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,43,12,T:System.Windows.Media.Media3D.Transform3D,,,,,"_snapMarker.Transform = new TranslateTransform3D(position.X, position.Y, position.Z);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,T:System.Windows.Visibility,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,T:System.Windows.Visibility,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,F:System.Windows.Visibility.Visible,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,T:System.Windows.Visibility,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,P:System.Windows.FrameworkContentElement.Name,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,T:System.Windows.Visibility,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,T:System.Windows.Visibility,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,F:System.Windows.Visibility.Visible,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,T:System.Windows.Visibility,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Preview\SnapMarker.cs,23,12,P:System.Windows.FrameworkContentElement.Name,,,,,"_snapMarker = new MeshGeometryModel3D              {                  Geometry = builder.ToMeshGeometry3D(),                  Material = new PhongMaterial                  {                      DiffuseColor = new Color4(1f, 0f, 0f, 1f), // red                      AmbientColor = new Color4(1f, 0f, 0f, 1f)                    },                  Name = ""SnapMarker"",                  CullMode = SharpDX.Direct3D11.CullMode.None, // IMPORTANT                  Visibility = Visibility.Visible              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Math\ViewportExtensions.cs,9,4,T:System.Windows.Point,,,,,"public static bool GetMouseRay(this Viewport3DX viewport, Point mousePos,          out Vector3 rayOrigin, out Vector3 rayDirection)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Math\Workplane.cs,22,8,T:System.Windows.Point,,,,,"var ray = viewport.UnProject(new Point(x, y));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Math\Workplane.cs,22,8,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"var ray = viewport.UnProject(new Point(x, y));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Math\ProjectionService.cs,63,8,T:System.Windows.Point,,,,,"return TryGetWorldPoint(new Point(screenPosition.X, screenPosition.Y), out worldPoint);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Math\ProjectionService.cs,63,8,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"return TryGetWorldPoint(new Point(screenPosition.X, screenPosition.Y), out worldPoint);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Math\ProjectionService.cs,38,4,T:System.Windows.Point,,,,,"public bool TryGetWorldPoint(Point mousePos, out Vector3 worldPoint)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,40,8,T:System.Windows.Visibility,,,,,"LineGeometryModel3D selectionOverlay = new LineGeometryModel3D          {              Name = SelectionOverlayName,              Geometry = geometry,              Color = Color.FromRgb(255, 215, 0),              Thickness = 4.0,              Smoothness = 1,              DepthBias = 1000,              SlopeScaledDepthBias = -1.5f,              Visibility = Visibility.Hidden          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,40,8,T:System.Windows.Visibility,,,,,"LineGeometryModel3D selectionOverlay = new LineGeometryModel3D          {              Name = SelectionOverlayName,              Geometry = geometry,              Color = Color.FromRgb(255, 215, 0),              Thickness = 4.0,              Smoothness = 1,              DepthBias = 1000,              SlopeScaledDepthBias = -1.5f,              Visibility = Visibility.Hidden          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,40,8,F:System.Windows.Visibility.Hidden,,,,,"LineGeometryModel3D selectionOverlay = new LineGeometryModel3D          {              Name = SelectionOverlayName,              Geometry = geometry,              Color = Color.FromRgb(255, 215, 0),              Thickness = 4.0,              Smoothness = 1,              DepthBias = 1000,              SlopeScaledDepthBias = -1.5f,              Visibility = Visibility.Hidden          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,40,8,T:System.Windows.Visibility,,,,,"LineGeometryModel3D selectionOverlay = new LineGeometryModel3D          {              Name = SelectionOverlayName,              Geometry = geometry,              Color = Color.FromRgb(255, 215, 0),              Thickness = 4.0,              Smoothness = 1,              DepthBias = 1000,              SlopeScaledDepthBias = -1.5f,              Visibility = Visibility.Hidden          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,40,8,T:System.Windows.Media.Color,,,,,"LineGeometryModel3D selectionOverlay = new LineGeometryModel3D          {              Name = SelectionOverlayName,              Geometry = geometry,              Color = Color.FromRgb(255, 215, 0),              Thickness = 4.0,              Smoothness = 1,              DepthBias = 1000,              SlopeScaledDepthBias = -1.5f,              Visibility = Visibility.Hidden          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,40,8,T:System.Windows.Media.Color,,,,,"LineGeometryModel3D selectionOverlay = new LineGeometryModel3D          {              Name = SelectionOverlayName,              Geometry = geometry,              Color = Color.FromRgb(255, 215, 0),              Thickness = 4.0,              Smoothness = 1,              DepthBias = 1000,              SlopeScaledDepthBias = -1.5f,              Visibility = Visibility.Hidden          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,40,8,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"LineGeometryModel3D selectionOverlay = new LineGeometryModel3D          {              Name = SelectionOverlayName,              Geometry = geometry,              Color = Color.FromRgb(255, 215, 0),              Thickness = 4.0,              Smoothness = 1,              DepthBias = 1000,              SlopeScaledDepthBias = -1.5f,              Visibility = Visibility.Hidden          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,40,8,T:System.Windows.Media.Color,,,,,"LineGeometryModel3D selectionOverlay = new LineGeometryModel3D          {              Name = SelectionOverlayName,              Geometry = geometry,              Color = Color.FromRgb(255, 215, 0),              Thickness = 4.0,              Smoothness = 1,              DepthBias = 1000,              SlopeScaledDepthBias = -1.5f,              Visibility = Visibility.Hidden          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,40,8,P:System.Windows.FrameworkContentElement.Name,,,,,"LineGeometryModel3D selectionOverlay = new LineGeometryModel3D          {              Name = SelectionOverlayName,              Geometry = geometry,              Color = Color.FromRgb(255, 215, 0),              Thickness = 4.0,              Smoothness = 1,              DepthBias = 1000,              SlopeScaledDepthBias = -1.5f,              Visibility = Visibility.Hidden          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,30,8,T:System.Windows.Media.Color,,,,,"LineGeometryModel3D baseLine = new LineGeometryModel3D          {              Geometry = geometry,              Color = Color.FromRgb(0, 0, 255),              Thickness = 1.0,              Smoothness = 1,              DepthBias = -100,              SlopeScaledDepthBias = -1.0f          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,30,8,T:System.Windows.Media.Color,,,,,"LineGeometryModel3D baseLine = new LineGeometryModel3D          {              Geometry = geometry,              Color = Color.FromRgb(0, 0, 255),              Thickness = 1.0,              Smoothness = 1,              DepthBias = -100,              SlopeScaledDepthBias = -1.0f          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,30,8,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"LineGeometryModel3D baseLine = new LineGeometryModel3D          {              Geometry = geometry,              Color = Color.FromRgb(0, 0, 255),              Thickness = 1.0,              Smoothness = 1,              DepthBias = -100,              SlopeScaledDepthBias = -1.0f          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\LineRenderer.cs,30,8,T:System.Windows.Media.Color,,,,,"LineGeometryModel3D baseLine = new LineGeometryModel3D          {              Geometry = geometry,              Color = Color.FromRgb(0, 0, 255),              Thickness = 1.0,              Smoothness = 1,              DepthBias = -100,              SlopeScaledDepthBias = -1.0f          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\MeshRenderer.cs,24,8,T:System.Windows.Media.Color,,,,,"MeshGeometryModel3D model = new MeshGeometryModel3D          {              Geometry = geometry,              Material = CreateDefaultMaterial(),              CullMode = SharpDX.Direct3D11.CullMode.Back,              RenderWireframe = false,              WireframeColor = System.Windows.Media.Color.FromRgb(65, 245, 135)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\MeshRenderer.cs,24,8,T:System.Windows.Media.Color,,,,,"MeshGeometryModel3D model = new MeshGeometryModel3D          {              Geometry = geometry,              Material = CreateDefaultMaterial(),              CullMode = SharpDX.Direct3D11.CullMode.Back,              RenderWireframe = false,              WireframeColor = System.Windows.Media.Color.FromRgb(65, 245, 135)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\MeshRenderer.cs,24,8,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"MeshGeometryModel3D model = new MeshGeometryModel3D          {              Geometry = geometry,              Material = CreateDefaultMaterial(),              CullMode = SharpDX.Direct3D11.CullMode.Back,              RenderWireframe = false,              WireframeColor = System.Windows.Media.Color.FromRgb(65, 245, 135)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\EntityRenderers\MeshRenderer.cs,24,8,T:System.Windows.Media.Color,,,,,"MeshGeometryModel3D model = new MeshGeometryModel3D          {              Geometry = geometry,              Material = CreateDefaultMaterial(),              CullMode = SharpDX.Direct3D11.CullMode.Back,              RenderWireframe = false,              WireframeColor = System.Windows.Media.Color.FromRgb(65, 245, 135)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Scene\SceneManager.cs,348,16,T:System.Windows.Visibility,,,,,lineOverlay.Visibility = System.Windows.Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Scene\SceneManager.cs,348,16,T:System.Windows.Visibility,,,,,lineOverlay.Visibility = System.Windows.Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Scene\SceneManager.cs,348,16,F:System.Windows.Visibility.Visible,,,,,lineOverlay.Visibility = System.Windows.Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Scene\SceneManager.cs,348,16,T:System.Windows.Visibility,,,,,lineOverlay.Visibility = System.Windows.Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Scene\SceneManager.cs,315,16,T:System.Windows.Visibility,,,,,lineOverlay.Visibility = System.Windows.Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Scene\SceneManager.cs,315,16,T:System.Windows.Visibility,,,,,lineOverlay.Visibility = System.Windows.Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Scene\SceneManager.cs,315,16,F:System.Windows.Visibility.Hidden,,,,,lineOverlay.Visibility = System.Windows.Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\Scene\SceneManager.cs,315,16,T:System.Windows.Visibility,,,,,lineOverlay.Visibility = System.Windows.Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,50,12,T:System.Windows.Media.Color,,,,,"_origin = new LineGeometryModel3D              {                  Geometry = originBuilder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 0, 0),                  Thickness = 1.00f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,50,12,T:System.Windows.Media.Color,,,,,"_origin = new LineGeometryModel3D              {                  Geometry = originBuilder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 0, 0),                  Thickness = 1.00f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,50,12,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"_origin = new LineGeometryModel3D              {                  Geometry = originBuilder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 0, 0),                  Thickness = 1.00f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,50,12,T:System.Windows.Media.Color,,,,,"_origin = new LineGeometryModel3D              {                  Geometry = originBuilder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 0, 0),                  Thickness = 1.00f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,35,12,T:System.Windows.Media.Color,,,,,"_bgGrid = new LineGeometryModel3D              {                  Geometry = builder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 150, 150),                  Thickness = 0.5f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,35,12,T:System.Windows.Media.Color,,,,,"_bgGrid = new LineGeometryModel3D              {                  Geometry = builder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 150, 150),                  Thickness = 0.5f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,35,12,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"_bgGrid = new LineGeometryModel3D              {                  Geometry = builder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 150, 150),                  Thickness = 0.5f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,35,12,T:System.Windows.Media.Color,,,,,"_bgGrid = new LineGeometryModel3D              {                  Geometry = builder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 150, 150),                  Thickness = 0.5f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,50,12,T:System.Windows.Media.Color,,,,,"_origin = new LineGeometryModel3D              {                  Geometry = originBuilder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 0, 0),                  Thickness = 1.00f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,50,12,T:System.Windows.Media.Color,,,,,"_origin = new LineGeometryModel3D              {                  Geometry = originBuilder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 0, 0),                  Thickness = 1.00f              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Pillar.Rendering\Pillar.Rendering.csproj,File,src\Pillar.Rendering\BackgroundGrid\BackgroundGrid.cs,50,12,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"_origin = new LineGeometryModel3D              {                  Geometry = originBuilder.ToLineGeometry3D(),                  Color = System.Windows.Media.Color.FromRgb(150, 0, 0),                  Thickness = 1.00f              };"
